timestamp,open,high,low,close,volume
2026-01-05T09:58:00-05:00,101.67814,101.70270,101.65814,101.68270,1000
2026-01-05T09:59:00-05:00,101.71538,101.73538,101.68340,101.70340,1000
2026-01-05T10:00:00-05:00,101.74907,101.76907,101.70187,101.72187,1000
2026-01-05T10:01:00-05:00,101.77834,101.79834,101.71891,101.73891,1000
2026-01-05T10:02:00-05:00,101.80248,101.82248,101.73516,101.75516,1000
2026-01-05T10:03:00-05:00,101.82103,101.84103,101.75103,101.77103,1000
2026-01-05T10:04:00-05:00,101.83382,101.85382,101.76664,101.78664,1000
2026-01-05T10:05:00-05:00,101.84099,101.86099,101.78183,101.80183,1000
2026-01-05T10:06:00-05:00,101.84298,101.86298,101.79615,101.81615,1000
2026-01-05T10:07:00-05:00,101.84045,101.86045,101.80891,101.82891,1000
2026-01-05T10:08:00-05:00,101.83426,101.85926,101.81426,101.83926,1000
2026-01-05T10:09:00-05:00,101.82531,101.86632,101.80531,101.84632,1000
2026-01-05T10:10:00-05:00,101.81451,101.86921,101.79451,101.84921,1000
2026-01-05T10:11:00-05:00,101.80263,101.86720,101.78263,101.84720,1000
2026-01-05T10:12:00-05:00,101.79023,101.85976,101.77023,101.83976,1000
2026-01-05T10:13:00-05:00,101.77762,101.84666,101.75762,101.82666,1000
2026-01-05T10:14:00-05:00,101.76480,101.82796,101.74480,101.80796,1000
2026-01-05T10:15:00-05:00,101.75150,101.80401,101.73150,101.78401,1000
2026-01-05T10:16:00-05:00,101.73717,101.77547,101.71717,101.75547,1000
2026-01-05T10:17:00-05:00,101.72109,101.74315,101.70109,101.72315,1000
2026-01-05T10:18:00-05:00,101.70241,101.72241,101.66801,101.68801,1000
2026-01-05T10:19:00-05:00,101.68029,101.70029,101.63102,101.65102,1000
2026-01-05T10:20:00-05:00,101.65399,101.67399,101.59307,101.61307,1000
2026-01-05T10:21:00-05:00,101.62293,101.64293,101.55486,101.57486,1000
2026-01-05T10:22:00-05:00,101.58679,101.60679,101.51686,101.53686,1000
2026-01-05T10:23:00-05:00,101.54556,101.56556,101.47927,101.49927,1000
2026-01-05T10:24:00-05:00,101.49951,101.51951,101.44196,101.46196,1000
2026-01-05T10:25:00-05:00,101.44923,101.46923,101.40455,101.42455,1000
2026-01-05T10:26:00-05:00,101.39551,101.41551,101.36642,101.38642,1000
2026-01-05T10:27:00-05:00,101.33931,101.36681,101.31931,101.34681,1000
2026-01-05T10:28:00-05:00,101.28165,101.32490,101.26165,101.30490,1000
2026-01-05T10:29:00-05:00,101.22348,101.27994,101.20348,101.25994,1000
2026-01-05T10:30:00-05:00,101.16567,101.23131,101.14567,101.21131,1000
2026-01-05T10:31:00-05:00,101.10880,101.17861,101.08880,101.15861,1000
2026-01-05T10:32:00-05:00,101.05324,101.12173,101.03324,101.10173,1000
2026-01-05T10:33:00-05:00,100.99903,101.06086,100.97903,101.04086,1000
2026-01-05T10:34:00-05:00,100.94592,100.99649,100.92592,100.97649,1000
2026-01-05T10:35:00-05:00,100.89340,100.92934,100.87340,100.90934,1000
2026-01-05T10:36:00-05:00,100.84081,100.86081,100.82037,100.84037,1000
2026-01-05T10:37:00-05:00,100.78736,100.80736,100.75058,100.77058,1000
2026-01-05T10:38:00-05:00,100.73228,100.75228,100.68102,100.70102,1000
2026-01-05T10:39:00-05:00,100.67491,100.69491,100.61260,100.63260,1000
2026-01-05T10:40:00-05:00,100.61476,100.63476,100.54606,100.56606,1000
2026-01-05T10:41:00-05:00,100.55161,100.57161,100.48188,100.50188,1000
2026-01-05T10:42:00-05:00,100.48553,100.50553,100.42025,100.44025,1000
2026-01-05T10:43:00-05:00,100.41691,100.43691,100.36107,100.38107,1000
2026-01-05T10:44:00-05:00,100.34640,100.36640,100.30393,100.32393,1000
2026-01-05T10:45:00-05:00,100.27485,100.29485,100.24823,100.26823,1000
2026-01-05T10:46:00-05:00,100.20328,100.23324,100.18328,100.21324,1000
2026-01-05T10:47:00-05:00,100.13272,100.17817,100.11272,100.15817,1000
2026-01-05T10:48:00-05:00,100.06416,100.12229,100.04416,100.10229,1000
2026-01-05T10:49:00-05:00,99.99843,100.06504,99.97843,100.04504,1000
2026-01-05T10:50:00-05:00,99.93611,100.00607,99.91611,99.98607,1000
2026-01-05T10:51:00-05:00,99.87751,99.94533,99.85751,99.92533,1000
2026-01-05T10:52:00-05:00,99.82265,99.88306,99.80265,99.86306,1000
2026-01-05T10:53:00-05:00,99.77123,99.81978,99.75123,99.79978,1000
2026-01-05T10:54:00-05:00,99.72272,99.75627,99.70272,99.73627,1000
2026-01-05T10:55:00-05:00,99.67641,99.69641,99.65346,99.67346,1000
2026-01-05T10:56:00-05:00,99.63150,99.65150,99.59238,99.61238,1000
2026-01-05T10:57:00-05:00,99.58722,99.60722,99.53404,99.55404,1000
2026-01-05T10:58:00-05:00,99.54289,99.56289,99.47930,99.49930,1000
2026-01-05T10:59:00-05:00,99.49805,99.51805,99.42885,99.44885,1000
2026-01-05T11:00:00-05:00,99.45249,99.47249,99.38309,99.40309,1000
2026-01-05T11:01:00-05:00,99.40629,99.42629,99.34213,99.36213,1000
2026-01-05T11:02:00-05:00,99.35984,99.37984,99.30578,99.32578,1000
2026-01-05T11:03:00-05:00,99.31377,99.33377,99.27357,99.29357,1000
2026-01-05T11:04:00-05:00,99.26894,99.28894,99.24482,99.26482,1000
2026-01-05T11:05:00-05:00,99.22631,99.25871,99.20631,99.23871,1000
2026-01-05T11:06:00-05:00,99.18685,99.23442,99.16685,99.21442,1000
2026-01-05T11:07:00-05:00,99.15149,99.21119,99.13149,99.19119,1000
2026-01-05T11:08:00-05:00,99.12094,99.18840,99.10094,99.16840,1000
2026-01-05T11:09:00-05:00,99.09570,99.16569,99.07570,99.14569,1000
2026-01-05T11:10:00-05:00,99.07595,99.14298,99.05595,99.12298,1000
2026-01-05T11:11:00-05:00,99.06160,99.12048,99.04160,99.10048,1000
2026-01-05T11:12:00-05:00,99.05222,99.09867,99.03222,99.07867,1000
2026-01-05T11:13:00-05:00,99.04718,99.07830,99.02718,99.05830,1000
2026-01-05T11:14:00-05:00,99.04566,99.06566,99.02022,99.04022,1000
2026-01-05T11:15:00-05:00,99.04679,99.06679,99.00538,99.02538,1000
2026-01-05T11:16:00-05:00,99.04970,99.06970,98.99468,99.01468,1000
2026-01-05T11:17:00-05:00,99.05366,99.07366,98.98889,99.00889,1000
2026-01-05T11:18:00-05:00,99.05814,99.07814,98.98855,99.00855,1000
2026-01-05T11:19:00-05:00,99.06289,99.08289,98.99393,99.01393,1000
2026-01-05T11:20:00-05:00,99.06793,99.08793,99.00500,99.02500,1000
2026-01-05T11:21:00-05:00,99.07360,99.09360,99.02142,99.04142,1000
2026-01-05T11:22:00-05:00,99.08047,99.10047,99.04259,99.06259,1000
2026-01-05T11:23:00-05:00,99.08931,99.10931,99.06769,99.08769,1000
2026-01-05T11:24:00-05:00,99.10100,99.13582,99.08100,99.11582,1000
2026-01-05T11:25:00-05:00,99.11640,99.16603,99.09640,99.14603,1000
2026-01-05T11:26:00-05:00,99.13631,99.19748,99.11631,99.17748,1000
2026-01-05T11:27:00-05:00,99.16130,99.22949,99.14130,99.20949,1000
2026-01-05T11:28:00-05:00,99.19174,99.26164,99.17174,99.24164,1000
2026-01-05T11:29:00-05:00,99.22765,99.29376,99.20765,99.27376,1000
2026-01-05T11:30:00-05:00,99.26877,99.32602,99.24877,99.30602,1000
2026-01-05T11:31:00-05:00,99.31456,99.35885,99.29456,99.33885,1000
2026-01-05T11:32:00-05:00,99.36423,99.39289,99.34423,99.37289,1000
2026-01-05T11:33:00-05:00,99.41686,99.43686,99.38893,99.40893,1000
2026-01-05T11:34:00-05:00,99.47145,99.49145,99.42780,99.44780,1000
2026-01-05T11:35:00-05:00,99.52705,99.54705,99.47029,99.49029,1000
2026-01-05T11:36:00-05:00,99.58287,99.60287,99.51705,99.53705,1000
2026-01-05T11:37:00-05:00,99.63832,99.65832,99.56847,99.58847,1000
2026-01-05T11:38:00-05:00,99.69307,99.71307,99.62469,99.64469,1000
2026-01-05T11:39:00-05:00,99.74711,99.76711,99.68552,99.70552,1000
2026-01-05T11:40:00-05:00,99.80072,99.82072,99.75050,99.77050,1000
2026-01-05T11:41:00-05:00,99.85442,99.87442,99.81890,99.83890,1000
2026-01-05T11:42:00-05:00,99.90890,99.92978,99.88890,99.90978,1000
2026-01-05T11:43:00-05:00,99.96496,100.00215,99.94496,99.98215,1000
2026-01-05T11:44:00-05:00,100.02338,100.07499,100.00338,100.05499,1000
2026-01-05T11:45:00-05:00,100.08484,100.14739,100.06484,100.12739,1000
2026-01-05T11:46:00-05:00,100.14983,100.21863,100.12983,100.19863,1000
2026-01-05T11:47:00-05:00,100.21856,100.28823,100.19856,100.26823,1000
2026-01-05T11:48:00-05:00,100.29095,100.35604,100.27095,100.33604,1000
2026-01-05T11:49:00-05:00,100.36664,100.42218,100.34664,100.40218,1000
2026-01-05T11:50:00-05:00,100.44497,100.48704,100.42497,100.46704,1000
2026-01-05T11:51:00-05:00,100.52506,100.55124,100.50506,100.53124,1000
2026-01-05T11:52:00-05:00,100.60591,100.62591,100.57552,100.59552,1000
2026-01-05T11:53:00-05:00,100.68649,100.70649,100.64067,100.66067,1000
2026-01-05T11:54:00-05:00,100.76581,100.78581,100.70740,100.72740,1000
2026-01-05T11:55:00-05:00,100.84304,100.86304,100.77627,100.79627,1000
2026-01-05T11:56:00-05:00,100.91760,100.93760,100.84762,100.86762,1000
2026-01-05T11:57:00-05:00,100.98918,101.00918,100.92149,100.94149,1000
2026-01-05T11:58:00-05:00,101.05776,101.07776,100.99762,101.01762,1000
2026-01-05T11:59:00-05:00,101.12364,101.14364,101.07546,101.09546,1000
2026-01-05T12:00:00-05:00,101.18735,101.20735,101.15423,101.17423,1000
2026-01-05T12:01:00-05:00,101.24958,101.27297,101.22958,101.25297,1000
2026-01-05T12:02:00-05:00,101.31111,101.35064,101.29111,101.33064,1000
2026-01-05T12:03:00-05:00,101.37272,101.42623,101.35272,101.40623,1000
2026-01-05T12:04:00-05:00,101.43504,101.49885,101.41504,101.47885,1000
2026-01-05T12:05:00-05:00,101.49852,101.56781,101.47852,101.54781,1000
2026-01-05T12:06:00-05:00,101.56335,101.63268,101.54335,101.61268,1000
2026-01-05T12:07:00-05:00,101.62940,101.69335,101.60940,101.67335,1000
2026-01-05T12:08:00-05:00,101.69627,101.75000,101.67627,101.73000,1000
2026-01-05T12:09:00-05:00,101.76328,101.80308,101.74328,101.78308,1000
2026-01-05T12:10:00-05:00,101.82957,101.85325,101.80957,101.83325,1000
2026-01-05T12:11:00-05:00,101.89413,101.91413,101.86129,101.88129,1000
2026-01-05T12:12:00-05:00,101.95595,101.97595,101.90801,101.92801,1000
2026-01-05T12:13:00-05:00,102.01412,102.03412,101.95415,101.97415,1000
2026-01-05T12:14:00-05:00,102.06787,102.08787,102.00027,102.02027,1000
2026-01-05T12:15:00-05:00,102.11669,102.13669,102.04670,102.06670,1000
2026-01-05T12:16:00-05:00,102.16036,102.18036,102.09349,102.11349,1000
2026-01-05T12:17:00-05:00,102.19899,102.21899,102.14039,102.16039,1000
2026-01-05T12:18:00-05:00,102.23294,102.25294,102.18687,102.20687,1000
2026-01-05T12:19:00-05:00,102.26284,102.28284,102.23216,102.25216,1000
2026-01-05T12:20:00-05:00,102.28947,102.31535,102.26947,102.29535,1000
2026-01-05T12:21:00-05:00,102.31367,102.35548,102.29367,102.33548,1000
2026-01-05T12:22:00-05:00,102.33627,102.39160,102.31627,102.37160,1000
2026-01-05T12:23:00-05:00,102.35796,102.42292,102.33796,102.40292,1000
2026-01-05T12:24:00-05:00,102.37922,102.44887,102.35922,102.42887,1000
2026-01-05T12:25:00-05:00,102.40028,102.46914,102.38028,102.44914,1000
2026-01-05T12:26:00-05:00,102.42105,102.48375,102.40105,102.46375,1000
2026-01-05T12:27:00-05:00,102.44117,102.49301,102.42117,102.47301,1000
2026-01-05T12:28:00-05:00,102.46001,102.49748,102.44001,102.47748,1000
2026-01-05T12:29:00-05:00,102.47677,102.49795,102.45677,102.47795,1000
2026-01-05T12:30:00-05:00,102.49053,102.51053,102.45529,102.47529,1000
2026-01-05T12:31:00-05:00,102.50039,102.52039,102.45041,102.47041,1000
2026-01-05T12:32:00-05:00,102.50554,102.52554,102.44411,102.46411,1000
2026-01-05T12:33:00-05:00,102.50534,102.52534,102.43703,102.45703,1000
2026-01-05T12:34:00-05:00,102.49944,102.51944,102.42957,102.44957,1000
2026-01-05T12:35:00-05:00,102.48775,102.50775,102.42181,102.44181,1000
2026-01-05T12:36:00-05:00,102.47052,102.49052,102.41357,102.43357,1000
2026-01-05T12:37:00-05:00,102.44828,102.46828,102.40437,102.42437,1000
2026-01-05T12:38:00-05:00,102.42177,102.44177,102.39354,102.41354,1000
2026-01-05T12:39:00-05:00,102.39189,102.42026,102.37189,102.40026,1000
2026-01-05T12:40:00-05:00,102.35960,102.40364,102.33960,102.38364,1000
2026-01-05T12:41:00-05:00,102.32582,102.38287,102.30582,102.36287,1000
2026-01-05T12:42:00-05:00,102.29131,102.35731,102.27131,102.33731,1000
2026-01-05T12:43:00-05:00,102.25662,102.32650,102.23662,102.30650,1000
2026-01-05T12:44:00-05:00,102.22204,102.29031,102.20204,102.27031,1000
2026-01-05T12:45:00-05:00,102.18755,102.24889,102.16755,102.22889,1000
2026-01-05T12:46:00-05:00,102.15284,102.20270,102.13284,102.18270,1000
2026-01-05T12:47:00-05:00,102.11735,102.15245,102.09735,102.13245,1000
2026-01-05T12:48:00-05:00,102.08036,102.10036,102.05903,102.07903,1000
2026-01-05T12:49:00-05:00,102.04105,102.06105,102.00344,102.02344,1000
2026-01-05T12:50:00-05:00,101.99861,102.01861,101.94666,101.96666,1000
2026-01-05T12:51:00-05:00,101.95236,101.97236,101.88959,101.90959,1000
2026-01-05T12:52:00-05:00,101.90180,101.92180,101.83291,101.85291,1000
2026-01-05T12:53:00-05:00,101.84669,101.86669,101.77707,101.79707,1000
2026-01-05T12:54:00-05:00,101.78710,101.80710,101.72221,101.74221,1000
2026-01-05T12:55:00-05:00,101.72341,101.74341,101.66818,101.68818,1000
2026-01-05T12:56:00-05:00,101.65624,101.67624,101.61457,101.63457,1000
2026-01-05T12:57:00-05:00,101.58648,101.60648,101.56074,101.58074,1000
2026-01-05T12:58:00-05:00,101.51511,101.54594,101.49511,101.52594,1000
2026-01-05T12:59:00-05:00,101.44317,101.48938,101.42317,101.46938,1000
2026-01-05T13:00:00-05:00,101.37163,101.43032,101.35163,101.41032,1000
2026-01-05T13:01:00-05:00,101.30129,101.36822,101.28129,101.34822,1000
2026-01-05T13:02:00-05:00,101.23275,101.30274,101.21275,101.28274,1000
2026-01-05T13:03:00-05:00,101.16628,101.23384,101.14628,101.21384,1000
2026-01-05T13:04:00-05:00,101.10190,101.16178,101.08190,101.14178,1000
2026-01-05T13:05:00-05:00,101.03931,101.08712,101.01931,101.06712,1000
2026-01-05T13:06:00-05:00,100.97797,101.01066,100.95797,100.99066,1000
2026-01-05T13:07:00-05:00,100.91718,100.93718,100.89335,100.91335,1000
2026-01-05T13:08:00-05:00,100.85617,100.87617,100.81624,100.83624,1000
2026-01-05T13:09:00-05:00,100.79418,100.81418,100.74034,100.76034,1000
2026-01-05T13:10:00-05:00,100.73057,100.75057,100.66655,100.68655,1000
2026-01-05T13:11:00-05:00,100.66493,100.68493,100.59557,100.61557,1000
2026-01-05T13:12:00-05:00,100.59707,100.61707,100.52781,100.54781,1000
2026-01-05T13:13:00-05:00,100.52714,100.54714,100.46341,100.48341,1000
2026-01-05T13:14:00-05:00,100.45557,100.47557,100.40217,100.42217,1000
2026-01-05T13:15:00-05:00,100.38305,100.40305,100.34366,100.36366,1000
2026-01-05T13:16:00-05:00,100.31048,100.33048,100.28724,100.30724,1000
2026-01-05T13:17:00-05:00,100.23887,100.27213,100.21887,100.25213,1000
2026-01-05T13:18:00-05:00,100.16924,100.21755,100.14924,100.19755,1000
2026-01-05T13:19:00-05:00,100.10255,100.16279,100.08255,100.14279,1000
2026-01-05T13:20:00-05:00,100.03956,100.10730,100.01956,100.08730,1000
2026-01-05T13:21:00-05:00,99.98080,100.05078,99.96080,100.03078,1000
2026-01-05T13:22:00-05:00,99.92651,99.99322,99.90651,99.97322,1000
2026-01-05T13:23:00-05:00,99.87659,99.93491,99.85659,99.91491,1000
2026-01-05T13:24:00-05:00,99.83071,99.87641,99.81071,99.85641,1000
2026-01-05T13:25:00-05:00,99.78825,99.81850,99.76825,99.79850,1000
2026-01-05T13:26:00-05:00,99.74847,99.76847,99.72214,99.74214,1000
2026-01-05T13:27:00-05:00,99.71054,99.73054,99.66834,99.68834,1000
2026-01-05T13:28:00-05:00,99.67367,99.69367,99.61803,99.63803,1000
2026-01-05T13:29:00-05:00,99.63722,99.65722,99.57206,99.59206,1000
2026-01-05T13:30:00-05:00,99.60071,99.62071,99.53102,99.55102,1000
2026-01-05T13:31:00-05:00,99.56400,99.58400,99.49523,99.51523,1000
2026-01-05T13:32:00-05:00,99.52718,99.54718,99.46471,99.48471,1000
2026-01-05T13:33:00-05:00,99.49067,99.51067,99.43917,99.45917,1000
2026-01-05T13:34:00-05:00,99.45513,99.47513,99.41808,99.43808,1000
2026-01-05T13:35:00-05:00,99.42141,99.44141,99.40068,99.42068,1000
2026-01-05T13:36:00-05:00,99.39046,99.42612,99.37046,99.40612,1000
2026-01-05T13:37:00-05:00,99.36321,99.41355,99.34321,99.39355,1000
2026-01-05T13:38:00-05:00,99.34051,99.40218,99.32051,99.38218,1000
2026-01-05T13:39:00-05:00,99.32302,99.39144,99.30302,99.37144,1000
2026-01-05T13:40:00-05:00,99.31113,99.38097,99.29113,99.36097,1000
2026-01-05T13:41:00-05:00,99.30495,99.37071,99.28495,99.35071,1000
2026-01-05T13:42:00-05:00,99.30425,99.36091,99.28425,99.34091,1000
2026-01-05T13:43:00-05:00,99.30855,99.35206,99.28855,99.33206,1000
2026-01-05T13:44:00-05:00,99.31712,99.34490,99.29712,99.32490,1000
2026-01-05T13:45:00-05:00,99.32910,99.34910,99.30030,99.32030,1000
2026-01-05T13:46:00-05:00,99.34356,99.36356,99.29914,99.31914,1000
2026-01-05T13:47:00-05:00,99.35963,99.37963,99.30228,99.32228,1000
2026-01-05T13:48:00-05:00,99.37658,99.39658,99.31041,99.33041,1000
2026-01-05T13:49:00-05:00,99.39390,99.41390,99.32399,99.34399,1000
2026-01-05T13:50:00-05:00,99.41134,99.43134,99.34319,99.36319,1000
2026-01-05T13:51:00-05:00,99.42898,99.44898,99.36789,99.38789,1000
2026-01-05T13:52:00-05:00,99.44714,99.46714,99.39763,99.41763,1000
2026-01-05T13:53:00-05:00,99.46643,99.48643,99.43176,99.45176,1000
2026-01-05T13:54:00-05:00,99.48761,99.50938,99.46761,99.48938,1000
2026-01-05T13:55:00-05:00,99.51152,99.54954,99.49152,99.52954,1000
2026-01-05T13:56:00-05:00,99.53899,99.59128,99.51899,99.57128,1000
2026-01-05T13:57:00-05:00,99.57075,99.63375,99.55075,99.61375,1000
2026-01-05T13:58:00-05:00,99.60731,99.67629,99.58731,99.65629,1000
2026-01-05T13:59:00-05:00,99.64891,99.71848,99.62891,99.69848,1000
2026-01-05T14:00:00-05:00,99.69551,99.76021,99.67551,99.74021,1000
2026-01-05T14:01:00-05:00,99.74676,99.80167,99.72676,99.78167,1000
2026-01-05T14:02:00-05:00,99.80202,99.84330,99.78202,99.82330,1000
2026-01-05T14:03:00-05:00,99.86046,99.88576,99.84046,99.86576,1000
2026-01-05T14:04:00-05:00,99.92108,99.94108,99.88982,99.90982,1000
2026-01-05T14:05:00-05:00,99.98288,100.00288,99.93630,99.95630,1000
2026-01-05T14:06:00-05:00,100.04491,100.06491,99.98593,100.00593,1000
2026-01-05T14:07:00-05:00,100.10637,100.12637,100.03929,100.05929,1000
2026-01-05T14:08:00-05:00,100.16671,100.18671,100.09672,100.11672,1000
2026-01-05T14:09:00-05:00,100.22566,100.24566,100.15824,100.17824,1000
2026-01-05T14:10:00-05:00,100.28323,100.30323,100.22362,100.24362,1000
2026-01-05T14:11:00-05:00,100.33973,100.35973,100.29228,100.31228,1000
2026-01-05T14:12:00-05:00,100.39572,100.41572,100.36346,100.38346,1000
2026-01-05T14:13:00-05:00,100.45190,100.47617,100.43190,100.45617,1000
2026-01-05T14:14:00-05:00,100.50906,100.54940,100.48906,100.52940,1000
2026-01-05T14:15:00-05:00,100.56796,100.62212,100.54796,100.60212,1000
2026-01-05T14:16:00-05:00,100.62922,100.69345,100.60922,100.67345,1000
2026-01-05T14:17:00-05:00,100.69327,100.76270,100.67327,100.74270,1000
2026-01-05T14:18:00-05:00,100.76027,100.82945,100.74027,100.80945,1000
2026-01-05T14:19:00-05:00,100.83008,100.89360,100.81008,100.87360,1000
2026-01-05T14:20:00-05:00,100.90224,100.95531,100.88224,100.93531,1000
2026-01-05T14:21:00-05:00,100.97605,101.01503,100.95605,100.99503,1000
2026-01-05T14:22:00-05:00,101.05061,101.07341,101.03061,101.05341,1000
2026-01-05T14:23:00-05:00,101.12490,101.14490,101.09121,101.11121,1000
2026-01-05T14:24:00-05:00,101.19787,101.21787,101.14920,101.16920,1000
2026-01-05T14:25:00-05:00,101.26858,101.28858,101.20808,101.22808,1000
2026-01-05T14:26:00-05:00,101.33624,101.35624,101.26838,101.28838,1000
2026-01-05T14:27:00-05:00,101.40033,101.42033,101.33037,101.35037,1000
2026-01-05T14:28:00-05:00,101.46060,101.48060,101.39404,101.41404,1000
2026-01-05T14:29:00-05:00,101.51712,101.53712,101.45909,101.47909,1000
2026-01-05T14:30:00-05:00,101.57024,101.59024,101.52492,101.54492,1000
2026-01-05T14:31:00-05:00,101.62054,101.64054,101.59072,101.61072,1000
2026-01-05T14:32:00-05:00,101.66875,101.69551,101.64875,101.67551,1000
2026-01-05T14:33:00-05:00,101.71568,101.75828,101.69568,101.73828,1000
2026-01-05T14:34:00-05:00,101.76210,101.81805,101.74210,101.79805,1000
2026-01-05T14:35:00-05:00,101.80862,101.87396,101.78862,101.85396,1000
2026-01-05T14:36:00-05:00,101.85566,101.92540,101.83566,101.90540,1000
2026-01-05T14:37:00-05:00,101.90337,101.97204,101.88337,101.95204,1000
2026-01-05T14:38:00-05:00,101.95160,102.01383,101.93160,101.99383,1000
2026-01-05T14:39:00-05:00,101.99989,102.05104,101.97989,102.03104,1000
2026-01-05T14:40:00-05:00,102.04755,102.08418,102.02755,102.06418,1000
2026-01-05T14:41:00-05:00,102.09369,102.11399,102.07369,102.09399,1000
2026-01-05T14:42:00-05:00,102.13735,102.15735,102.10127,102.12127,1000
2026-01-05T14:43:00-05:00,102.17755,102.19755,102.12686,102.14686,1000
2026-01-05T14:44:00-05:00,102.21340,102.23340,102.15149,102.17149,1000
2026-01-05T14:45:00-05:00,102.24424,102.26424,102.17572,102.19572,1000
2026-01-05T14:46:00-05:00,102.26964,102.28964,102.19985,102.21985,1000
2026-01-05T14:47:00-05:00,102.28948,102.30948,102.22389,102.24389,1000
2026-01-05T14:48:00-05:00,102.30393,102.32393,102.24758,102.26758,1000
2026-01-05T14:49:00-05:00,102.31347,102.33347,102.27035,102.29035,1000
2026-01-05T14:50:00-05:00,102.31879,102.33879,102.29144,102.31144,1000
2026-01-05T14:51:00-05:00,102.32072,102.34996,102.30072,102.32996,1000
2026-01-05T14:52:00-05:00,102.32014,102.36495,102.30014,102.34495,1000
2026-01-05T14:53:00-05:00,102.31791,102.37555,102.29791,102.35555,1000
2026-01-05T14:54:00-05:00,102.31470,102.38104,102.29470,102.36104,1000
2026-01-05T14:55:00-05:00,102.31098,102.38092,102.29098,102.36092,1000
2026-01-05T14:56:00-05:00,102.30696,102.37499,102.28696,102.35499,1000
2026-01-05T14:57:00-05:00,102.30253,102.36337,102.28253,102.34337,1000
2026-01-05T14:58:00-05:00,102.29729,102.34644,102.27729,102.32644,1000
2026-01-05T14:59:00-05:00,102.29063,102.32488,102.27063,102.30488,1000
2026-01-05T15:00:00-05:00,102.28174,102.30174,102.25953,102.27953,1000
2026-01-05T15:01:00-05:00,102.26973,102.28973,102.23130,102.25130,1000
2026-01-05T15:02:00-05:00,102.25375,102.27375,102.20113,102.22113,1000
2026-01-05T15:03:00-05:00,102.23306,102.25306,102.16983,102.18983,1000
2026-01-05T15:04:00-05:00,102.20710,102.22710,102.13803,102.15803,1000
2026-01-05T15:05:00-05:00,102.17560,102.19560,102.10609,102.12609,1000
2026-01-05T15:06:00-05:00,102.13860,102.15860,102.07410,102.09410,1000
2026-01-05T15:07:00-05:00,102.09642,102.11642,102.04183,102.06183,1000
2026-01-05T15:08:00-05:00,102.04967,102.06967,102.00880,102.02880,1000
2026-01-05T15:09:00-05:00,101.99918,102.01918,101.97432,101.99432,1000
2026-01-05T15:10:00-05:00,101.94590,101.97759,101.92590,101.95759,1000
2026-01-05T15:11:00-05:00,101.89082,101.93777,101.87082,101.91777,1000
2026-01-05T15:12:00-05:00,101.83486,101.89411,101.81486,101.87411,1000
2026-01-05T15:13:00-05:00,101.77877,101.84600,101.75877,101.82600,1000
2026-01-05T15:14:00-05:00,101.72310,101.79310,101.70310,101.77310,1000
2026-01-05T15:15:00-05:00,101.66809,101.73536,101.64809,101.71536,1000
2026-01-05T15:16:00-05:00,101.61368,101.67302,101.59368,101.65302,1000
2026-01-05T15:17:00-05:00,101.55955,101.60662,101.53955,101.58662,1000
2026-01-05T15:18:00-05:00,101.50511,101.53695,101.48511,101.51695,1000
